dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	el16	el17	el18	el19	el20	el21	el22	el23	el24	el25	el26	el27	el28	el29	el30	el31	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	stat45	stat46	stat47	stat48	stat49	stat50	stat51	stat52	stat53	stat54	stat55	stat56	stat57	stat58	stat59	stat60	stat61	stat62	stat63	stat64	stat65	stat66	stat67	stat68	stat69	stat70	stat71	stat72	stat73	stat74	stat75	stat76	class
0.011299	0.062833	0.17049	0.16016	0.24198	0.20605	0.21812	0.1944	0.19661	0.20338	0.18575	0.22129	0.24657	0.16984	0.22314	0.19724	0.21133	0.14394	0.17156	0.11212	0.13885	0.054677	0.048842	0.10236	0.033402	0.01139	0.011804	0.021939	0.01417	0.023937	0.01209	0.021853	0.024728	0.24657	0.27017	0.16077	-0.1094	0.060817	0.2979	0.36216	0.43705	0.516	0.57498	0.25	0.25003	0.29648	1.1114	1.1851	0.028552	0.092461	0.088654	0.12985	0.1147	0.1196	0.1072	0.11206	0.12159	0.11632	0.12368	0.14261	0.1006	0.12131	0.11498	0.11581	0.078153	0.092496	0.059944	0.074454	0.024606	0.017139	0.054524	0.018507	0.0016668	0.006913	0.0063568	0.0030228	0.0077496	0.006388	0.012724	0.011059	0.24379	0.34004	0.28068	0.29828	-0.13615	0.1141	-0.051969	0.12676	0.084896	0.10144	0.0951	0.060931	0.01851	-0.015704	0.080671	0.047079	0.026109	0.1112	0.039999	0.10217	0.11273	0.12109	0.13129	0.12767	-0.042264	0.14116	0.13592	0.089976	0.012135	0.035858	0.10763	-0.12564	-0.010266	-0.1359	-0.050995	0.10402	0.11225	-0.0024476	0.070298	0.074387	-0.026004	-0.052121	-0.039616	-0.040069	2.0901	171.5
0.01251	0.073201	0.029173	0.086986	0.093704	0.1558	0.22029	0.18441	0.26355	0.24168	0.21625	0.27419	0.29891	0.28031	0.26217	0.26447	0.28349	0.28668	0.2507	0.25055	0.25136	0.25612	0.22497	0.03804	0.0093308	0.01018	0.016886	0.021096	0.0044396	0.028001	0.018533	0.0095107	0.016737	0.29891	0.33309	0.17833	-0.15476	0.071708	0.3554	0.40469	0.45813	0.5102	0.54232	0.20312	0.32007	1.4293	1.4629	1.5426	0.108	0.016691	0.041697	0.051807	0.086711	0.12054	0.098266	0.15198	0.13184	0.11559	0.14589	0.16198	0.15167	0.13934	0.14091	0.15463	0.15319	0.13316	0.1332	0.13337	0.13653	0.11996	0.021823	0.0034532	0.004958	0.0081297	0.0093068	0.0057672	0.01193	0.0098716	0.0061777	0.0089862	0.21937	0.25952	0.2216	0.24597	-0.14135	0.05728	-0.078828	-0.018782	0.085179	0.10381	0.13537	0.049827	0.10728	0.1316	0.13732	0.11502	0.11677	0.13869	0.13551	0.1074	0.13194	0.13944	0.13833	0.14074	0.13494	0.13455	-0.039874	0.006452	-0.14111	0.10675	0.089605	-0.13946	-0.1302	0.13591	-0.042861	0.12608	0.27587	-0.097833	0.21277	0.10922	0.054662	-0.045243	0.033126	-0.024425	1.9988	191.5
0.012086	0.097268	0.089344	0.1277	0.078398	0.11356	0.18464	0.22521	0.24955	0.24277	0.19271	0.18772	0.12519	0.18245	0.27387	0.26093	0.29281	0.28472	0.10724	0.19897	0.21012	0.12262	0.010961	0.0082434	0.0161	0.018468	0.017785	0.011331	0.013983	0.014982	0.01026	0.014825	0.022497	0.29281	0.24802	0.11116	-0.13686	0.062379	0.2721	0.32747	0.39133	0.45794	0.50708	0.27344	0.15486	0.91135	1.0977	1.0316	0.075875	0.037335	0.067762	0.049599	0.0474	0.097999	0.11952	0.14704	0.13197	0.10022	0.11524	0.074045	0.063686	0.14545	0.14102	0.15595	0.15338	0.035	0.088892	0.10586	0.05372	0.0090892	0.0039674	0.0041267	0.010152	0.003858	0.0035694	0.0027891	0.0017007	0.0038181	0.0017893	0.0096614	0.27014	0.34155	0.26542	0.30014	-0.065106	0.13454	0.14071	-0.076754	0.077484	0.1404	0.14056	0.025924	0.11132	0.12913	-0.0017731	0.020603	0.045962	0.13964	0.11815	0.13601	0.080907	-0.065351	0.02747	-0.011857	0.12789	-0.07173	0.14141	0.062672	0.098647	0.12829	-0.13319	-0.031158	0.026433	0.1157	-0.016805	-0.11744	0.055159	-0.02687	0.065282	0.04321	-0.033448	-0.056826	-0.047138	-0.047056	2.0148	369
0.012054	0.040543	0.060042	0.088678	0.080916	0.112	0.15323	0.20035	0.23383	0.25017	0.23593	0.27277	0.25341	0.26967	0.26073	0.26202	0.22066	0.22683	0.17778	0.20174	0.17863	0.16288	0.096376	0.015078	0.010039	0.0091026	0.012907	0.030071	0.01565	0.008521	0.0057353	0.013476	0.018484	0.27277	0.26127	0.12981	-0.13146	0.06952	0.2805	0.32336	0.3705	0.41722	0.44792	0.25	0.31062	1.1797	1.1962	1.2741	0.003775	0.0053998	0.014693	0.018741	0.026398	0.081913	0.10641	0.1253	0.13714	0.13095	0.14603	0.13439	0.14301	0.13836	0.13982	0.11833	0.121	0.097069	0.10935	0.096607	0.081798	0.051832	0.008914	0.0016729	0.004053	0.0015991	0.0077637	0.0045018	0.0038575	0.0030685	0.0025496	0.0074193	0.24487	0.28785	0.26087	0.27191	0.13769	0.05888	0.13807	0.12706	-0.13992	0.13139	0.1395	0.12845	0.10169	0.088102	0.12963	0.14139	0.14142	0.14062	0.13365	0.12756	0.13405	0.10629	0.11469	0.11736	0.059873	0.12404	0.027752	-0.0024682	0.065653	0.1382	0.039522	0.015587	0.13975	0.1304	-0.12347	0.033966	0.20902	-0.031723	0.19657	0.11377	0.017253	-0.042913	0.0013328	-0.025452	2.0672	277
0.016002	0.070768	0.061836	0.099973	0.14539	0.28355	0.28581	0.285	0.28996	0.2825	0.26952	0.30312	0.28769	0.32983	0.26895	0.31128	0.28787	0.19799	0.25689	0.25511	0.23274	0.23974	0.16473	0.079047	0.025876	0.015428	0.01787	0.010888	0.0187	0.0093369	0.011218	0.0054561	0.013222	0.32983	0.35792	0.17884	-0.17908	0.096316	0.36005	0.36459	0.3678	0.36751	0.34829	0.21094	0.21521	2.0208	1.9874	2.0871	0.069637	0.050886	0.030921	0.077385	0.15559	0.1517	0.15172	0.15965	0.14982	0.14295	0.16116	0.15336	0.17723	0.1441	0.16547	0.15281	0.10679	0.13999	0.1353	0.12343	0.12714	0.088419	0.038117	0.01425	0.003232	0.00308	0.0040024	0.0091269	0.0065757	0.0047438	0.002593	0.0082025	0.21496	0.29326	0.22246	0.25858	-0.10198	-0.13317	0.13048	0.13688	0.1007	0.14037	0.13661	0.096878	0.14142	0.14134	0.13824	0.13494	0.12513	0.12861	0.13846	0.1402	0.12054	0.10614	0.1414	0.14139	0.14142	0.12642	0.034715	0.096645	0.010566	-0.032344	-0.056936	-0.0444	-0.09882	0.010943	-0.030556	-0.084945	0.16516	-0.074709	0.16604	0.084146	0.019466	-0.048281	0.024069	-0.028901	1.9751	230.5
0.012764	0.092993	0.16537	0.10169	0.061342	0.17341	0.2053	0.23252	0.23889	0.33246	0.42147	0.38621	0.15491	0.18627	0.1977	0.22789	0.22338	0.17283	0.1484	0.10984	0.10704	0.028099	0.0076401	0.0088557	0.0070862	0.011878	0.027021	0.027091	0.028344	0.027393	0.028882	0.014991	0.022714	0.42147	0.25634	0.16054	-0.095799	0.056519	0.28682	0.35898	0.44566	0.53969	0.61114	0.25	0.16733	0.9499	0.88874	0.94512	0.054444	0.061228	0.028476	0.010155	0.10522	0.11202	0.1059	0.15557	0.19511	0.23736	0.22982	0.11112	0.11773	0.11039	0.12143	0.13571	0.097565	0.080239	0.060442	0.06009	0.014907	0.0031054	0.0062941	0.00094999	0.0078952	0.0053759	0.0047917	0.0043499	0.0082329	0.012837	0.0076546	0.0061474	0.20644	0.31737	0.24635	0.26857	0.036135	-0.0040748	-0.11845	0.13174	0.0068595	-0.056644	0.029253	-0.039994	0.03405	0.072839	0.022317	-0.13258	-0.021818	0.08166	0.13541	0.0059141	0.070461	0.11766	0.09748	0.076132	0.14098	0.13166	-0.11684	0.086346	-0.067968	-0.14141	0.039492	0.11694	-0.054743	-0.057304	0.057564	-0.14142	0.13507	0.052902	0.052571	0.11175	-0.030177	-0.043052	-0.055229	-0.030227	1.8364	250.5
0.014892	0.090904	0.073316	0.13593	0.12775	0.14029	0.15117	0.13763	0.21749	0.22622	0.29296	0.28881	0.33248	0.31229	0.35145	0.25474	0.32438	0.22974	0.25312	0.23473	0.29072	0.20511	0.26179	0.053507	0.010038	0.010971	0.0091967	0.012608	0.013009	0.018675	0.015181	0.012334	0.014823	0.35145	0.31382	0.16597	-0.14785	0.088615	0.32098	0.33599	0.35019	0.36094	0.35449	0.33594	0.27871	1.6555	1.5231	1.7348	0.016552	0.024098	0.049686	0.075146	0.03755	0.080204	0.070318	0.11582	0.12127	0.15568	0.15488	0.18218	0.17143	0.19274	0.13561	0.17463	0.12186	0.13425	0.1224	0.15446	0.10146	0.14112	0.028452	0.005056	0.0038677	0.0052603	0.0070168	0.0081196	0.011333	0.0019146	0.0013439	0.010219	0.23561	0.29415	0.2362	0.26581	0.13938	-0.13924	-0.097229	-0.13869	0.086371	0.14085	0.12935	0.13625	0.12798	0.13889	0.12754	0.10227	0.10016	0.10129	0.13663	0.12283	0.14122	0.14126	0.13684	0.13912	0.14065	0.12122	0.13805	0.066884	-0.12773	0.057534	0.085178	-0.11764	-0.0083729	0.12027	-0.14137	-0.13986	0.18415	-0.057757	0.12141	0.079154	0.016236	-0.041197	-0.009925	-0.02864	2.0844	240.5
0.015709	0.064	0.11131	0.062928	0.088694	0.10742	0.28012	0.37249	0.32822	0.26383	0.31279	0.39569	0.35431	0.38479	0.28468	0.26172	0.30845	0.21247	0.18693	0.19033	0.23509	0.17022	0.23316	0.0191	0.012443	0.010383	0.022052	0.025747	0.026143	0.023886	0.022434	0.024662	0.024435	0.39569	0.33231	0.21434	-0.11797	0.075166	0.35125	0.39254	0.4363	0.47769	0.49972	0.34375	0.16645	0.9827	1.1686	1.1444	0.010138	0.0081945	0.064578	0.038921	0.062414	0.14958	0.19935	0.18136	0.15846	0.18312	0.24493	0.22191	0.22729	0.16858	0.15242	0.17737	0.12389	0.10174	0.1097	0.13514	0.087003	0.10292	0.0027324	0.0036712	0.0014547	0.0091336	0.004264	0.0078466	0.0092255	0.0048553	0.0050135	0.0095208	0.18673	0.32348	0.23567	0.26879	0.094928	0.13798	-0.11465	-0.039015	-0.12514	0.13276	0.031362	0.020601	0.014811	0.036183	-0.0077229	-0.01582	0.028509	-0.011179	0.040832	0.052474	0.039702	0.10993	0.050247	-0.0011392	0.009587	-0.067997	0.047767	-0.099163	0.13151	0.037139	0.014128	0.11306	0.089886	0.0052045	0.13883	-0.083307	0.37356	0.042949	0.10692	0.16662	0.16714	-0.045918	-0.01577	-0.0088654	1.9634	270.5
0.015161	0.091121	0.083152	0.035801	0.075024	0.10507	0.13984	0.11029	0.12705	0.26027	0.28651	0.3754	0.39651	0.36839	0.39096	0.41149	0.37461	0.33415	0.31955	0.27051	0.29007	0.24788	0.16111	0.18267	0.13121	0.023415	0.02609	0.017388	0.033473	0.018273	0.051742	0.021961	0.017706	0.41149	0.38364	0.19596	-0.18768	0.082665	0.39788	0.42815	0.45855	0.48491	0.48974	0.28125	0.35766	1.1791	1.7146	1.7133	0.048615	0.038834	0.018253	0.054322	0.054109	0.074345	0.058654	0.075785	0.14257	0.15267	0.20317	0.21047	0.19575	0.20819	0.21828	0.20096	0.1781	0.16947	0.14351	0.15384	0.13159	0.085669	0.096911	0.069631	0.0062875	0.0061297	0.0035779	0.014964	0.009739	0.02471	0.0048047	0.0017424	0.18317	0.3182	0.20145	0.25757	0.13387	0.10513	-0.066772	-0.14133	-0.12613	0.13832	0.13784	0.020356	0.10254	0.13544	0.11652	0.14028	0.13896	0.13624	0.1411	0.1271	0.13507	0.14142	0.14096	0.14137	0.14021	0.13802	0.14097	0.14063	-0.11168	-0.041202	-0.14141	-0.1112	-0.12504	0.017123	0.054287	0.14074	0.14049	0.045322	0.12863	0.1662	-0.00042817	-0.042335	-0.018108	-0.0040823	2.0027	277
0.012632	0.18808	0.10776	0.093601	0.085401	0.13473	0.092476	0.065475	0.050915	0.13373	0.20312	0.31898	0.34897	0.32161	0.32527	0.34886	0.34883	0.25201	0.13536	0.10394	0.092478	0.10724	0.087272	0.021787	0.017673	0.015754	0.014638	0.017071	0.011984	0.013507	0.013818	0.013593	0.020143	0.34897	0.22324	0.15148	-0.071756	0.048798	0.25721	0.34125	0.44829	0.57042	0.66023	0.55469	0.14058	0.85468	0.97321	0.96538	0.07173	0.045908	0.040745	0.035614	0.066251	0.047335	0.036024	0.018413	0.077514	0.12145	0.18343	0.20028	0.1896	0.20073	0.20789	0.20233	0.15196	0.077704	0.075165	0.059938	0.079109	0.054227	0.006824	0.0043246	0.0030786	0.0036897	0.0087299	0.0041555	0.0024934	0.0020124	0.0048285	0.0072847	0.19713	0.27168	0.20833	0.23566	0.039021	-0.14096	-0.1404	-0.060226	0.044057	0.12288	-0.12607	-0.02824	0.045108	0.018435	-0.0045477	-0.027633	0.0076711	-0.015716	-0.018515	-0.038821	-0.021354	0.054037	-0.088009	-0.094314	-0.094815	-0.141	0.014111	-0.040472	0.097099	-0.10713	0.034055	-0.1319	-0.13645	-0.016659	0.051337	0.0098674	0.42411	0.098394	0.088559	0.19012	0.15133	-0.040321	-0.034807	-0.0054766	1.8886	231
0.015237	0.038785	0.058413	0.10051	0.15988	0.22271	0.2935	0.21184	0.1233	0.34537	0.26963	0.28292	0.35839	0.33144	0.29382	0.18499	0.1487	0.15594	0.06679	0.15549	0.23142	0.17816	0.27242	0.070802	0.010806	0.011287	0.015888	0.045071	0.013891	0.01256	0.012525	0.012261	0.019486	0.35839	0.31291	0.17738	-0.13553	0.085035	0.32269	0.34337	0.3637	0.38063	0.38016	0.25	0.25664	1.2695	1.3942	1.3904	0.0018109	0.039337	0.060027	0.087483	0.11812	0.15683	0.11347	0.080166	0.19569	0.15576	0.16015	0.21118	0.17925	0.15601	0.10026	0.079437	0.085814	0.034994	0.082489	0.1259	0.095017	0.16021	0.036523	0.0059055	0.0043927	0.0062914	0.019015	0.0025197	0.0030294	0.0029143	0.0018509	0.0016969	0.1902	0.33123	0.22281	0.26609	-0.051115	-0.13569	-0.11077	0.10381	0.14136	0.13194	0.12901	-0.03909	0.066752	0.048203	0.067728	0.030563	0.11735	0.13988	0.072915	-0.021729	0.09747	0.061453	0.14103	0.11044	0.13433	0.032204	0.043946	0.10528	-0.099622	-0.13161	0.13829	-0.13301	0.042477	-0.094824	0.13389	-0.073152	-0.0042922	0.0086944	0.0096644	0.08554	-0.052109	-0.04605	-0.046858	-0.023562	2.0373	263.5
0.015439	0.032815	0.05373	0.096595	0.10068	0.14764	0.16635	0.20104	0.20464	0.35009	0.3857	0.45545	0.39069	0.35071	0.25001	0.34056	0.35919	0.36302	0.30289	0.32003	0.27182	0.20333	0.24244	0.030829	0.018632	0.0096706	0.014214	0.031233	0.019466	0.018399	0.015323	0.0070559	0.029549	0.45545	0.3942	0.19986	-0.19434	0.081341	0.41015	0.4442	0.47874	0.50928	0.51757	0.26562	0.19422	1.1947	1.3247	1.3787	0.014538	0.0099674	0.052283	0.056705	0.081774	0.089547	0.10763	0.10875	0.18776	0.20969	0.24603	0.21179	0.18602	0.13269	0.18066	0.19057	0.19263	0.16144	0.16983	0.14421	0.10856	0.12858	0.014968	0.0035337	0.00090407	0.0096671	0.01238	0.0075527	0.0051897	0.0089086	0.0045576	0.0069181	0.12881	0.30341	0.15648	0.23001	-0.029048	-0.097917	0.11642	0.07275	0.09036	0.12295	0.12957	0.13887	0.12738	0.11124	0.11875	0.11459	0.14124	0.1404	0.14108	0.14085	0.14069	0.13513	0.14057	0.14096	0.13291	0.14132	-0.031836	0.126	-0.13933	-0.12344	0.012213	0.031324	0.085072	-0.10552	-0.098692	0.10052	0.096257	0.073392	0.19232	0.24492	-0.024106	-0.03407	0.00063063	0.035473	1.8302	175
0.010495	0.12776	0.19137	0.10291	0.15276	0.18199	0.44977	0.28683	0.25896	0.23262	0.12634	0.18295	0.17741	0.072346	0.063694	0.017855	0.013027	0.025438	0.030952	0.02724	0.029615	0.022859	0.014959	0.026042	0.041404	0.02914	0.021585	0.022506	0.034299	0.037906	0.03345	0.079931	0.053812	0.44977	0.15534	0.094946	-0.060396	0.042773	0.18376	0.25687	0.35488	0.47123	0.54901	0.35156	0.11125	0.29975	0.29159	0.30839	0.050032	0.074632	0.047296	0.035092	0.097121	0.27011	0.16527	0.14409	0.13846	0.073376	0.10218	0.095473	0.04332	0.038026	0.008354	0.010028	0.0051362	0.0089807	0.016823	0.018842	0.012124	0.0081024	0.014448	0.015824	0.0029008	0.011315	0.012468	0.0098297	0.02217	0.015674	0.030503	0.009957	0.10411	0.22676	0.16203	0.17547	0.11526	0.10477	0.13767	0.1224	0.13352	0.014889	0.050558	0.085394	-0.0019822	0.043291	0.081452	0.12329	0.017245	-0.0032633	0.011582	-0.1124	0.13996	-0.019674	-0.061004	-0.094396	0.14125	0.11556	0.088569	0.13924	-0.10564	-0.10126	0.090145	0.097824	0.037053	-0.13067	0.036575	-0.086803	0.16823	0.29258	0.20455	0.3413	-0.025551	0.06449	0.0017114	0.12163	1.3755	226
0.01167	0.12626	0.14547	0.23517	0.29875	0.11896	0.36146	0.30041	0.39265	0.10179	0.098965	0.053892	0.24349	0.036826	0.071944	0.03293	0.034493	0.021945	0.027059	0.036428	0.059765	0.022225	0.038236	0.04762	0.052778	0.026889	0.043074	0.043545	0.027791	0.056878	0.027097	0.026614	0.063375	0.39265	0.12887	0.065794	-0.063079	0.048369	0.14875	0.19804	0.26104	0.33313	0.3859	0.41406	0.10262	0.24807	0.24481	0.27469	0.054582	0.051187	0.056709	0.097854	0.046908	0.16667	0.15942	0.2084	0.055315	0.043522	0.021414	0.16286	0.01359	0.038156	0.013823	0.0067182	0.0081852	0.0054894	0.0099054	0.033676	0.012526	0.024809	0.012898	0.0162	0.014799	0.011166	0.025396	0.019452	0.030239	0.008901	0.0080798	0.011776	0.17331	0.24609	0.18927	0.2065	0.0022281	0.14068	0.11882	-0.076636	-0.062715	0.14051	0.14061	0.14043	0.10192	-0.046583	0.1065	-0.052619	-0.080056	0.14134	-0.075589	0.073972	-0.1165	-0.049819	-0.069993	0.072304	0.12317	-0.037877	0.11948	0.12951	0.097334	0.038248	0.005431	-0.028628	0.13829	0.098718	-0.1131	-0.071433	0.18536	0.28444	0.35213	0.30754	-0.020516	0.027452	0.10408	0.05974	1.6526	216.5
0.016969	0.059609	0.077019	0.060328	0.063709	0.2286	0.21051	0.31513	0.27851	0.36199	0.44332	0.46892	0.43733	0.34823	0.40325	0.33843	0.29666	0.32914	0.28642	0.29363	0.30673	0.34421	0.28798	0.22331	0.20675	0.23615	0.23282	0.16639	0.031732	0.017504	0.027941	0.025064	0.010321	0.46892	0.50781	0.26716	-0.24065	0.10283	0.50419	0.49743	0.48908	0.47683	0.43875	0.11719	0.48098	1.6127	1.6725	1.6944	0.028567	0.01452	0.030311	0.027849	0.12214	0.11165	0.16769	0.14918	0.19285	0.24198	0.26503	0.24107	0.18591	0.21445	0.17948	0.15764	0.1746	0.15228	0.15754	0.16269	0.18286	0.15274	0.11861	0.1098	0.12525	0.12364	0.088297	0.016934	0.0060732	0.011342	0.01599	0.007116	0.10871	0.2501	0.14179	0.21387	-0.08549	-0.12438	-0.12485	0.052148	0.13208	0.14129	0.13713	0.12896	0.13567	0.10664	0.069243	0.09554	0.13303	0.13792	0.14138	0.13894	0.14109	0.13821	0.12692	0.14125	0.13921	0.14135	0.13949	0.13958	0.14125	0.13971	0.14062	0.13357	0.13988	-0.010369	-0.073958	-0.068899	0.06673	0.055316	0.18073	0.23604	-0.038251	-0.013391	0.0035256	0.0407	1.8665	202
0.014856	0.09633	0.11305	0.083018	0.19833	0.33594	0.35021	0.46192	0.41464	0.40611	0.41743	0.36986	0.34262	0.25809	0.31169	0.24558	0.2115	0.25637	0.12624	0.12924	0.14871	0.082629	0.11961	0.063292	0.036897	0.066298	0.068459	0.025379	0.033065	0.03852	0.03174	0.053494	0.017348	0.46192	0.38814	0.19862	-0.18952	0.0759	0.40946	0.45584	0.50473	0.55067	0.5741	0.17969	0.16744	0.74712	0.63151	0.80369	0.05332	0.025493	0.068771	0.1072	0.17825	0.18945	0.24739	0.22379	0.21567	0.22236	0.20233	0.18489	0.13791	0.16558	0.13119	0.11218	0.13794	0.06716	0.069266	0.065323	0.046802	0.031675	0.033566	0.021494	0.037545	0.027958	0.014541	0.014271	0.01771	0.0086984	0.028565	0.0070638	0.18414	0.32981	0.20338	0.26355	0.091044	-0.11152	-0.13038	0.11797	0.1408	0.11709	0.12915	0.11979	0.13969	0.13584	0.10409	0.11995	0.13196	0.13926	0.13223	0.14122	0.12354	0.13749	0.12828	-0.020458	0.013101	-0.12822	0.14141	0.040582	0.067273	-0.046974	-0.059478	-0.086084	0.058276	-0.13885	0.1328	-0.045209	0.071066	0.055281	0.061015	0.1584	-0.046636	-0.048587	-0.054993	-0.010378	1.9303	245
0.0073723	0.072897	0.051315	0.12614	0.090924	0.065662	0.061438	0.1223	0.21289	0.13503	0.13766	0.17591	0.22696	0.21573	0.21659	0.16074	0.11658	0.16739	0.11527	0.063601	0.039133	0.029791	0.035865	0.022124	0.011772	0.019268	0.0095082	0.013558	0.015547	0.010715	0.018855	0.016319	0.01281	0.22696	0.18001	0.079473	-0.10054	0.038092	0.21792	0.31895	0.46047	0.63374	0.73442	0.25	0.15664	0.56747	0.59399	0.3991	0.038708	0.0068518	0.066896	0.058529	0.042623	0.026179	0.065299	0.11334	0.073299	0.0759	0.10011	0.12146	0.11502	0.11621	0.085582	0.063041	0.089669	0.063195	0.034336	0.012423	0.017013	0.01999	0.0085067	0.0065012	0.0079629	0.00463	0.010318	0.0023785	0.0057055	0.0064868	0.00038793	0.0064404	0.19842	0.22929	0.1949	0.21236	0.13982	-0.13437	0.1414	-0.033206	-0.060093	0.014649	0.13292	0.13656	0.11298	0.095355	0.062349	0.1301	0.13463	0.12687	0.13646	0.11748	0.12887	0.10159	0.11947	-0.060201	0.059045	0.083577	0.12933	0.014905	-0.14057	-0.013147	0.12414	0.12181	-0.10958	0.032054	0.029603	0.063604	0.42797	0.22479	0.49067	0.3553	0.15767	0.04527	0.20177	0.10574	1.5054	160
0.0088684	0.077576	0.068763	0.13005	0.092558	0.10442	0.053415	0.080605	0.15883	0.16447	0.25864	0.2492	0.24461	0.23638	0.19618	0.10091	0.059205	0.13839	0.14127	0.11979	0.07659	0.09254	0.11153	0.046482	0.03668	0.027423	0.016128	0.016003	0.013884	0.025425	0.011119	0.012836	0.013055	0.25864	0.19571	0.11154	-0.084171	0.04402	0.23019	0.31813	0.43472	0.572	0.6662	0.26562	0.11771	0.68215	0.68878	0.66275	0.027582	0.025811	0.068971	0.026024	0.027465	0.012554	0.037584	0.081616	0.091606	0.14505	0.15616	0.13248	0.12633	0.10842	0.053703	0.029558	0.072783	0.076651	0.067449	0.04237	0.049382	0.059863	0.024651	0.020925	0.01455	0.0057517	0.0035427	0.007178	0.0063656	0.0060085	0.0070322	0.0018268	0.20672	0.24147	0.2107	0.22503	0.13975	-0.035098	0.14141	-0.12233	0.14121	0.08201	0.02542	-0.0029207	0.084329	0.077138	-0.018749	0.11564	0.10985	0.092736	0.13694	0.12521	0.10234	0.11352	0.073027	0.091657	0.13361	0.12646	0.1414	0.060074	0.14083	0.067578	-0.054109	-0.064065	0.14123	-0.023761	0.10245	-0.13411	0.46055	0.21179	0.3672	0.32464	0.17252	0.018574	0.10888	0.074611	1.6794	193
0.012008	0.11719	0.16152	0.090081	0.070376	0.23653	0.26106	0.22606	0.19479	0.15805	0.28026	0.28407	0.2774	0.29782	0.30619	0.17774	0.086758	0.10971	0.1359	0.13135	0.15402	0.17112	0.13384	0.11681	0.12161	0.055389	0.063887	0.062172	0.0098519	0.021034	0.033182	0.025255	0.042944	0.30619	0.23296	0.13678	-0.096184	0.06311	0.25498	0.30546	0.36337	0.42349	0.46752	0.24219	0.24076	0.57764	0.55496	0.48271	0.010454	0.031835	0.048186	0.027496	0.063588	0.10093	0.09379	0.0868	0.086891	0.15548	0.15196	0.14753	0.15795	0.17133	0.095485	0.047327	0.058302	0.051784	0.055165	0.086943	0.097825	0.076134	0.032994	0.034326	0.031758	0.033881	0.033531	0.0037104	0.0044996	0.0070152	0.011215	0.017903	0.19863	0.25441	0.21196	0.22976	0.084217	0.13612	0.13064	-0.095604	0.1414	0.13081	-0.11577	-0.05537	0.098538	0.088599	0.13059	0.13787	0.14138	0.079478	0.12536	0.10731	0.13879	-0.011206	-0.021376	0.070474	0.058015	0.062872	-0.13874	-0.064989	0.055214	0.14142	0.12065	-0.1393	0.10328	-0.066796	-0.10704	0.099884	0.20541	0.080128	0.14312	0.14803	0.03111	-0.035528	-0.0065134	-0.010082	1.9858	244.5
0.0077327	0.098154	0.11585	0.12255	0.16871	0.17932	0.068413	0.10353	0.037672	0.17342	0.10788	0.14215	0.22045	0.13337	0.0875	0.10422	0.038925	0.070754	0.057642	0.042412	0.039308	0.027156	0.013457	0.013312	0.02255	0.018709	0.012371	0.0068012	0.016055	0.013943	0.015129	0.012638	0.015393	0.22045	0.090421	0.05959	-0.03083	0.032845	0.11275	0.17499	0.26716	0.38391	0.43496	0.47656	0.14114	0.4158	0.40174	0.52505	0.07542	0.02726	0.029172	0.050428	0.035879	0.011819	0.054928	0.023071	0.10669	0.06419	0.084702	0.15837	0.051831	0.064933	0.067429	0.017942	0.037573	0.030606	0.022494	0.02086	0.0088464	0.0040261	0.00059293	0.012325	0.010667	0.0027708	0.0034445	0.006724	0.001631	0.0058895	0.001636	0.003015	0.226	0.21454	0.2389	0.22758	-0.13093	-0.05525	-0.10221	0.083813	0.024193	-0.13717	0.14087	-5.9078e-05	-0.0033607	0.022355	0.021205	-0.090486	-0.098561	-0.13218	-0.058254	0.13788	0.13971	0.13989	0.14134	0.14058	0.080504	-0.10058	-0.14092	0.10507	0.053991	-0.086672	0.13351	0.12712	0.14115	0.13672	-0.097544	0.13937	0.39619	0.19402	0.28768	0.29332	0.099734	-0.0069844	0.035236	0.0406	1.6125	216
